Cluster ID	Average SNVs	Average n2n1	pa
1551	0.1641337386018237	0.38644543228760253	[0, 0, 0, 0, 1]
1552	0.0	0.0	[1, 0, 0, 0, 0]
1553	0.24110671936758893	0.33097350757782906	[0, 1, 0, 0, 0]
1554	0.0	0.0	[0, 0, 0, 1, 0]
1555	0.25149700598802394	0.39332860542102804	[0, 1, 0, 0, 0]
1556	0.36989795918367346	0.4021731276208982	[0, 0, 0, 1, 0]
1557	0.014985014985014986	0.6823063973063973	[0, 0, 0, 0, 1]
1558	0.034736842105263156	0.4360314666969697	[1, 0, 0, 0, 0]
1559	0.0723793677204659	0.332787612054968	[0, 0, 0, 0, 1]
1560	0.0949367088607595	0.18443692566666667	[1, 0, 0, 0, 0]
1561	0.1340782122905028	0.23307338416666668	[1, 0, 0, 0, 0]
1562	0.062370062370062374	0.46179444296786715	[0, 0, 0, 0, 1]
1563	0.11320754716981132	0.3013879231153224	[0, 0, 0, 0, 1]
1564	0.35517241379310344	0.31679572343556905	[0, 1, 0, 0, 0]
1565	0.3179347826086957	0.2736353606138774	[0, 1, 0, 0, 0]
1566	0.24864864864864866	0.41934012249999986	[1, 0, 0, 0, 0]
1567	0.2899022801302932	0.354006976758159	[0, 0, 1, 0, 0]
1568	0.42704626334519574	0.33329508172242933	[0, 0, 0, 1, 0]
1569	0.31074380165289256	0.3321468731542553	[1, 0, 0, 0, 0]
1570	0.18622754491017965	0.3417471432765274	[1, 0, 0, 0, 0]
1571	0.15316079762409843	0.24137868100254056	[0, 0, 0, 0, 1]
1572	0.06593406593406594	0.6019500215620905	[0, 0, 0, 1, 0]
1573	0.23316062176165803	0.26961637851111114	[1, 0, 0, 0, 0]
1574	0.009433962264150943	0.43062200956937796	[0, 0, 0, 1, 0]
1575	0.16043956043956045	0.3577372783972604	[1, 0, 0, 0, 0]
1576	0.20982142857142858	0.384191913564932	[0, 0, 1, 0, 0]
1577	0.07262569832402235	0.40062013592307694	[1, 0, 0, 0, 0]
1578	0.06688963210702341	0.5940653027	[1, 0, 0, 0, 0]
1579	0.2302839116719243	0.4065924262088216	[0, 0, 0, 0, 1]
1580	0.3915094339622642	0.42293720586055356	[0, 0, 0, 0, 1]
1581	0.3652694610778443	0.3319591603705585	[0, 0, 0, 0, 1]
1582	0.22505023442732752	0.40699570184523814	[1, 0, 0, 0, 0]
1583	0.15239154616240266	0.3392030476350365	[1, 0, 0, 0, 0]
1584	0.103397341211226	0.34392858868571424	[1, 0, 0, 0, 0]
1585	0.10238486842105263	0.3625153721204818	[1, 0, 0, 0, 0]
1586	0.0444015444015444	0.3033532267826087	[1, 0, 0, 0, 0]
1587	0.06321243523316063	0.3470849132786885	[1, 0, 0, 0, 0]
1588	0.11406844106463879	0.3265698997666667	[1, 0, 0, 0, 0]
1589	0.2380281690140845	0.33617754704142	[1, 0, 0, 0, 0]
1590	0.21359223300970873	0.2815675659772728	[1, 0, 0, 0, 0]
1591	0.12410501193317422	0.3834162235576923	[1, 0, 0, 0, 0]
1592	0.1301518438177874	0.29608430399999996	[1, 0, 0, 0, 0]
1593	0.1306532663316583	0.22604995196153851	[1, 0, 0, 0, 0]
1594	0.04424778761061947	0.1450345322	[1, 0, 0, 0, 0]
1595	0.0345821325648415	0.3072874170276303	[0, 0, 0, 1, 0]
1596	0.15737704918032788	0.3152953383388525	[0, 0, 0, 1, 0]
1597	0.09302325581395349	0.31477029849238297	[0, 0, 0, 1, 0]
1598	0.11764705882352941	0.2371738962134898	[0, 0, 0, 1, 0]
1599	0.3650190114068441	0.29566997905580866	[0, 0, 0, 1, 0]
1600	0.022388059701492536	0.17270449211693029	[0, 0, 0, 1, 0]
1601	0.5714285714285714	0.40192542374347195	[0, 0, 0, 1, 0]
1602	0.17166212534059946	0.33926209181746037	[1, 0, 0, 0, 0]
1603	0.06528189910979229	0.2445305463553692	[0, 0, 0, 0, 1]
1604	0.07894736842105263	0.45384048825000006	[1, 0, 0, 0, 0]
1605	0.07236842105263158	0.26801220710389606	[1, 0, 0, 0, 0]
1606	0.12972972972972974	0.5944644426666666	[1, 0, 0, 0, 0]
1607	0.02987551867219917	0.43829264870931545	[0, 1, 0, 0, 0]
1608	0.3341645885286783	0.2893357714011852	[0, 0, 0, 1, 0]
1609	0.22181818181818183	0.2896657364918032	[1, 0, 0, 0, 0]
1610	0.027932960893854747	0.3542428798	[1, 0, 0, 0, 0]
1611	0.42038216560509556	0.4334880427651516	[1, 0, 0, 0, 0]
1612	0.2358490566037736	0.36685912591246705	[0, 0, 0, 0, 1]
1613	0.3278008298755187	0.32552206271898754	[1, 0, 0, 0, 0]
1614	0.3277310924369748	0.36851547889778946	[0, 0, 0, 0, 1]
1615	0.1474056603773585	0.34151345896799995	[1, 0, 0, 0, 0]
1616	0.12931034482758622	0.24477874578677175	[0, 0, 0, 1, 0]
1617	0.07294117647058823	0.28597664950602686	[0, 0, 0, 1, 0]
1618	0.09428571428571429	0.22779263669404903	[0, 0, 0, 0, 1]
1619	0.2597864768683274	0.3166406666664971	[0, 0, 1, 0, 0]
1620	0.16141732283464566	0.3591689421463414	[1, 0, 0, 0, 0]
1621	0.08470588235294117	0.2690314244417407	[0, 0, 0, 0, 1]
1622	0.02112676056338028	0.24271817363922624	[0, 0, 0, 0, 1]
1623	0.15223880597014924	0.27667326267653203	[0, 0, 0, 1, 0]
1624	0.0	0.0	[0, 0, 0, 1, 0]
1625	0.19230769230769232	0.22906590219999998	[1, 0, 0, 0, 0]
1626	0.24857954545454544	0.29341730986857123	[1, 0, 0, 0, 0]
1627	0.3025936599423631	0.27219033559016664	[0, 0, 0, 0, 1]
1628	0.2	0.4018692246747403	[0, 0, 1, 0, 0]
1629	0.0	0.0	[1, 0, 0, 0, 0]
1630	0.2440944881889764	0.45748386212903214	[1, 0, 0, 0, 0]
1631	0.0728476821192053	0.3931539829090909	[1, 0, 0, 0, 0]
1632	0.260932944606414	0.3374583495642458	[1, 0, 0, 0, 0]
1633	0.13275563258232237	0.41039357593472536	[1, 0, 0, 0, 0]
1634	0.10659733506662333	0.36054584431097547	[1, 0, 0, 0, 0]
1635	0.08774728781110402	0.37241739315856826	[0, 0, 1, 0, 0]
1636	0.050761421319796954	0.3328977951851988	[0, 0, 0, 1, 0]
1637	0.2794577685088634	0.3926635062350746	[1, 0, 0, 0, 0]
1638	0.05665024630541872	0.5317389396739131	[1, 0, 0, 0, 0]
1639	0.17514595496246874	0.2852039326628773	[0, 0, 1, 0, 0]
1640	0.2783018867924528	0.2926471942654516	[0, 0, 0, 1, 0]
1641	0.020895522388059702	0.22420183982142858	[1, 0, 0, 0, 0]
1642	0.05787781350482315	0.23338957255555556	[1, 0, 0, 0, 0]
1643	0.05787781350482315	0.3805286408354791	[0, 0, 1, 0, 0]
1644	0.0	0.0	[0, 0, 1, 0, 0]
1645	0.008849557522123894	0.7272727272727273	[0, 0, 0, 1, 0]
1646	0.021220159151193633	0.3798873596987078	[0, 0, 0, 1, 0]
1647	0.09679529103989536	0.4534823471148649	[1, 0, 0, 0, 0]
1648	0.16806181584030908	0.3897110389386972	[1, 0, 0, 0, 0]
1649	0.11757476444080295	0.346738549521325	[0, 0, 1, 0, 0]
1650	0.21428571428571427	0.3273375600447607	[0, 0, 0, 1, 0]
1651	0.13023255813953488	0.24483097903571424	[1, 0, 0, 0, 0]
1652	0.22285714285714286	0.42223947520925054	[0, 0, 1, 0, 0]
1653	0.01614142966948501	0.37791514326739445	[0, 0, 0, 0, 1]
1654	0.17525773195876287	0.2546901304411765	[1, 0, 0, 0, 0]
1655	0.24273858921161826	0.3226847659401709	[1, 0, 0, 0, 0]
1656	0.16710875331564987	0.35509008955231997	[0, 0, 0, 1, 0]
1657	0.05223880597014925	0.4181805140626298	[0, 0, 0, 1, 0]
1658	0.03289473684210526	0.4866692131398014	[0, 0, 0, 0, 1]
1659	0.11146496815286625	0.42189278985714285	[1, 0, 0, 0, 0]
1660	0.04976303317535545	0.32438739576190473	[1, 0, 0, 0, 0]
1661	0.06656694091249066	0.5241364540898876	[1, 0, 0, 0, 0]
1662	0.09577603143418467	0.38689387329743574	[1, 0, 0, 0, 0]
1663	0.05191873589164785	0.43155472573913045	[1, 0, 0, 0, 0]
1664	0.0	0.0	[0, 0, 0, 1, 0]
1665	0.034532374100719423	0.2762044965064487	[0, 0, 0, 1, 0]
1666	0.008403361344537815	0.666666667	[1, 0, 0, 0, 0]
1667	0.32616822429906545	0.30028063486475876	[0, 0, 0, 0, 1]
1668	0.34388646288209607	0.3452573674936511	[1, 0, 0, 0, 0]
1669	0.3925619834710744	0.378773820943135	[0, 0, 0, 1, 0]
1670	0.03125	0.37427552940582387	[0, 0, 0, 1, 0]
1671	0.2389240506329114	0.3512117767284769	[1, 0, 0, 0, 0]
1672	0.2413127413127413	0.25144731199244785	[0, 0, 0, 0, 1]
1673	0.06756756756756757	0.13959938366718028	[0, 0, 0, 1, 0]
1674	0.2757281553398058	0.264045138	[1, 0, 0, 0, 0]
1675	0.27906976744186046	0.36953830540613075	[0, 0, 0, 0, 1]
1676	0.25	0.43076004742794954	[0, 0, 0, 0, 1]
1677	0.07692307692307693	0.33842378975000004	[1, 0, 0, 0, 0]
1678	0.5723598435462842	0.32644292726394153	[0, 0, 0, 1, 0]
1679	0.33043478260869563	0.31805684151170754	[0, 0, 1, 0, 0]
1680	0.21008403361344538	0.16314318944601225	[0, 1, 0, 0, 0]
1681	0.12658227848101267	0.3799319699453606	[0, 0, 0, 0, 1]
1682	0.23342175066312998	0.33721619601465114	[0, 0, 1, 0, 0]
1683	0.0425531914893617	0.25048480925	[1, 0, 0, 0, 0]
1684	0.3171334431630972	0.33663691709090904	[1, 0, 0, 0, 0]
1685	0.29514563106796116	0.3272216489210525	[1, 0, 0, 0, 0]
1686	0.03525046382189239	0.26647489931578944	[1, 0, 0, 0, 0]
1687	0.02576112412177986	0.6776301980909091	[1, 0, 0, 0, 0]
1688	0.0055658627087198514	0.6792328043333332	[1, 0, 0, 0, 0]
1689	0.5655737704918032	0.33573071811562494	[0, 0, 0, 1, 0]
1690	0.21951219512195122	0.45588764319047603	[1, 0, 0, 0, 0]
1691	0.04316546762589928	0.419071669	[1, 0, 0, 0, 0]
1692	0.44933920704845814	0.1901420305695499	[0, 0, 0, 1, 0]
1693	0.0072992700729927005	0.666666667	[1, 0, 0, 0, 0]
1694	0.0	0.0	[1, 0, 0, 0, 0]
1695	0.0	0.0	[0, 0, 0, 1, 0]
1696	0.20958083832335328	0.3618091726530887	[0, 0, 1, 0, 0]
1697	0.29260450160771706	0.3933956645095005	[0, 0, 0, 1, 0]
1698	0.2937062937062937	0.2908792791190476	[1, 0, 0, 0, 0]
1699	0.3087248322147651	0.39516022790458316	[0, 0, 0, 0, 1]
1700	0.35177865612648224	0.3361567503837464	[0, 0, 0, 0, 1]
1701	0.039727582292849034	0.30341930097142855	[1, 0, 0, 0, 0]
1702	0.4854368932038835	0.3212830427511399	[0, 0, 0, 0, 1]
1703	0.12165775401069519	0.4111949956285709	[1, 0, 0, 0, 0]
1704	0.07082833133253301	0.35430677574576286	[1, 0, 0, 0, 0]
1705	0.22599164926931106	0.34152412497523893	[0, 0, 0, 0, 1]
1706	0.32989690721649484	0.31720824482292176	[0, 0, 1, 0, 0]
1707	0.168	0.33779537241923685	[0, 1, 0, 0, 0]
1708	0.21714285714285714	0.28131264294482466	[0, 1, 0, 0, 0]
1709	0.3173076923076923	0.35497032460678635	[0, 0, 0, 1, 0]
1710	0.18672199170124482	0.31701128672949797	[0, 0, 1, 0, 0]
1711	0.3138075313807531	0.35367699008872333	[0, 0, 0, 0, 1]
1712	0.4010152284263959	0.23616963062650728	[0, 0, 0, 1, 0]
1713	0.26358695652173914	0.23659067982003248	[0, 1, 0, 0, 0]
1714	0.20134228187919462	0.2591534230301562	[0, 0, 0, 0, 1]
1715	0.363395225464191	0.28646677554111033	[0, 0, 0, 0, 1]
1716	0.013986013986013986	0.3645833333333333	[0, 0, 1, 0, 0]
1717	0.26119402985074625	0.283706886415543	[0, 0, 0, 0, 1]
1718	0.3476923076923077	0.3448271284988201	[0, 0, 0, 0, 1]
1719	0.31766612641815234	0.3734965536165115	[0, 1, 0, 0, 0]
1720	0.387409200968523	0.4110021562453661	[0, 0, 0, 1, 0]
1721	0.2549800796812749	0.31567302458785323	[0, 0, 0, 0, 1]
1722	0.2436548223350254	0.2985130066915698	[0, 0, 1, 0, 0]
1723	0.0	0.0	[0, 0, 0, 1, 0]
1724	0.48085758039816234	0.33906635851089556	[0, 0, 0, 0, 1]
1725	0.24671052631578946	0.3367286616860141	[0, 0, 1, 0, 0]
1726	0.19765166340508805	0.3548059754382608	[0, 0, 0, 0, 1]
1727	0.15374507227332457	0.47526718141774854	[0, 1, 0, 0, 0]
1728	0.23043478260869565	0.28652701439126155	[0, 0, 1, 0, 0]
1729	0.2608695652173913	0.3509839871101996	[0, 1, 0, 0, 0]
1730	0.20926517571884984	0.4412112080197142	[0, 0, 0, 0, 1]
1731	0.3717834960070985	0.362997063260585	[0, 0, 0, 0, 1]
1732	0.12244897959183673	0.21758317618589815	[0, 0, 0, 0, 1]
1733	0.5564853556485355	0.37097989403311044	[0, 0, 0, 0, 1]
1734	0.199288256227758	0.38459517273293453	[0, 0, 0, 0, 1]
1735	0.4197292069632495	0.3978249749194953	[0, 0, 0, 0, 1]
1736	0.26770708283313327	0.34721958415875226	[0, 0, 0, 0, 1]
1737	0.040983606557377046	0.3199896004378763	[0, 0, 0, 0, 1]
1738	0.2133938706015891	0.3145496705576166	[0, 0, 0, 1, 0]
1739	0.015	0.14666666666666667	[0, 0, 0, 0, 1]
1740	0.04182509505703422	0.14349287076559802	[0, 0, 0, 0, 1]
1741	0.43037974683544306	0.4550173615209856	[0, 0, 0, 0, 1]
1742	0.5851063829787234	0.36259195380671055	[0, 0, 0, 1, 0]
1743	0.21608643457382953	0.30867609368536064	[0, 0, 0, 0, 1]
1744	0.06962025316455696	0.17564984396973682	[0, 0, 0, 0, 1]
1745	0.2688679245283019	0.4094361186562942	[0, 0, 0, 1, 0]
1746	0.336734693877551	0.41728878271970365	[0, 0, 0, 0, 1]
1747	0.0	0.0	[0, 0, 0, 0, 1]
1748	0.19413092550790068	0.32439090889546696	[0, 0, 0, 0, 1]
1749	0.31754874651810583	0.30485364857101305	[0, 0, 0, 0, 1]
1750	0.25587044534412956	0.32787554073836706	[0, 0, 0, 0, 1]
1751	0.3055198973042362	0.39431899273917903	[0, 0, 0, 0, 1]
1752	0.18032786885245902	0.42243186303371605	[0, 1, 0, 0, 0]
1753	0.19186046511627908	0.3629433922965563	[0, 0, 0, 1, 0]
1754	0.0	0.0	[0, 0, 0, 1, 0]
1755	0.18943298969072164	0.3409271272424695	[0, 0, 0, 0, 1]
1756	0.6466165413533834	0.32943215702632134	[0, 0, 0, 1, 0]
1757	0.21019108280254778	0.25052723136165456	[0, 0, 0, 0, 1]
1758	0.140625	0.2895479949264292	[0, 0, 0, 0, 1]
1759	0.3627906976744186	0.26268514187706854	[0, 0, 0, 0, 1]
1760	0.327150084317032	0.372367311480542	[0, 0, 0, 0, 1]
1761	0.1608832807570978	0.3860513107353624	[0, 0, 0, 0, 1]
1762	0.17194570135746606	0.41723801609415306	[0, 0, 0, 0, 1]
1763	0.17272727272727273	0.26069303838358704	[0, 1, 0, 0, 0]
1764	0.424	0.33626158232225317	[0, 0, 0, 1, 0]
1765	0.26717557251908397	0.24759121462574377	[0, 1, 0, 0, 0]
1766	0.07402597402597402	0.3245104454082782	[0, 1, 0, 0, 0]
1767	0.0	0.0	[0, 1, 0, 0, 0]
1768	0.27876106194690264	0.2793945034590421	[0, 1, 0, 0, 0]
1769	0.0	0.0	[0, 1, 0, 0, 0]
1770	0.060948081264108354	0.29945620223397995	[0, 1, 0, 0, 0]
1771	0.03076923076923077	0.34903429903429906	[0, 1, 0, 0, 0]
1772	0.004316546762589928	0.0	[0, 1, 0, 0, 0]
1773	0.054945054945054944	0.1847281598601247	[0, 1, 0, 0, 0]
1774	0.030095759233926128	0.1487651635976995	[0, 1, 0, 0, 0]
1775	0.15384615384615385	0.27693965026271833	[0, 1, 0, 0, 0]
1776	0.02566633761105627	0.4033241758241758	[0, 1, 0, 0, 0]
1777	0.042105263157894736	0.1129009879009879	[0, 0, 1, 0, 0]
1778	0.053691275167785234	0.2267891351943076	[0, 0, 1, 0, 0]
1779	0.05067567567567568	0.29161365665961114	[0, 0, 1, 0, 0]
1780	0.10301507537688442	0.22329712089646725	[0, 0, 1, 0, 0]
1781	0.1518324607329843	0.21707616611182678	[0, 0, 1, 0, 0]
1782	0.07804878048780488	0.2834816314272878	[0, 0, 1, 0, 0]
1783	0.0625	0.32285998456044224	[0, 0, 1, 0, 0]
1784	0.236983842010772	0.33274312122175786	[0, 0, 1, 0, 0]
1785	0.22164948453608246	0.24640819769523825	[0, 0, 1, 0, 0]
1786	0.00684931506849315	0.3076923076923077	[0, 0, 1, 0, 0]
1787	0.14450867052023122	0.2686059022863438	[0, 0, 1, 0, 0]
1788	0.2074468085106383	0.42425183993819243	[0, 0, 1, 0, 0]
1789	0.053231939163498096	0.4548733013018727	[0, 0, 1, 0, 0]
1790	0.0	0.0	[0, 0, 0, 1, 0]
1791	0.04854368932038835	0.23968253968253966	[0, 0, 1, 0, 0]
1792	0.18960802187784867	0.3689308090764801	[0, 0, 0, 1, 0]
1793	0.05755395683453238	0.4184796444171444	[0, 0, 1, 0, 0]
1794	0.0	0.0	[0, 0, 1, 0, 0]
1795	0.08356545961002786	0.3246994441376267	[0, 0, 1, 0, 0]
1796	0.1671388101983003	0.29097295431532305	[0, 0, 1, 0, 0]
1797	0.07415730337078652	0.3579344848061425	[0, 0, 1, 0, 0]
1798	0.007329363261566651	0.5943925967823027	[0, 0, 1, 0, 0]
1799	0.14221218961625282	0.26624986553440994	[0, 0, 1, 0, 0]
1800	0.16176470588235295	0.39678431550390464	[0, 0, 1, 0, 0]
1801	0.0	0.0	[0, 0, 1, 0, 0]
1802	0.03225806451612903	0.24204652255639098	[0, 0, 1, 0, 0]
1803	0.2040133779264214	0.2708220718715931	[0, 0, 1, 0, 0]
1804	0.29398663697104677	0.2891972545839695	[0, 0, 1, 0, 0]
1805	0.036337209302325583	0.36885032116146665	[0, 0, 1, 0, 0]
1806	0.0	0.0	[0, 0, 1, 0, 0]
1807	0.08837209302325581	0.42526256783756505	[0, 0, 1, 0, 0]
1808	0.19880059970014993	0.31720889543417796	[0, 0, 0, 1, 0]
1809	0.06274681878016675	0.2531681797240025	[0, 0, 0, 1, 0]
1810	0.05263157894736842	0.3766285978200129	[0, 0, 0, 1, 0]
1811	0.008571428571428572	0.375	[0, 0, 0, 1, 0]
1812	0.04461852861035422	0.3989306371844457	[0, 0, 0, 1, 0]
1813	0.02063628546861565	0.4079978841986174	[0, 0, 0, 1, 0]
1814	0.4206128133704735	0.2948055976984893	[0, 0, 0, 1, 0]
1815	0.6044386422976501	0.3840132571960558	[0, 0, 0, 1, 0]
1816	0.4336283185840708	0.30362728594331	[0, 0, 0, 1, 0]
1817	0.589171974522293	0.3489008090297197	[0, 0, 0, 1, 0]
1818	0.049586776859504134	0.3697807064273842	[0, 0, 0, 1, 0]
1819	0.22093023255813954	0.33508121310850364	[0, 0, 0, 1, 0]
1820	0.19919110212335692	0.4319107682512885	[0, 0, 0, 1, 0]
1821	0.2967265047518479	0.3913509610769853	[0, 0, 0, 1, 0]
1822	0.30238240684178375	0.3732016588951962	[0, 0, 0, 1, 0]
1823	0.12859884836852206	0.41888358697364636	[0, 0, 0, 1, 0]
1824	0.6896551724137931	0.33550099933791355	[0, 0, 0, 1, 0]
1825	0.0594059405940594	0.4420112953578637	[0, 0, 0, 1, 0]
1826	0.0	0.0	[0, 0, 0, 1, 0]
1827	0.001483679525222552	0.25	[0, 0, 0, 1, 0]
1828	0.0	0.0	[0, 0, 0, 1, 0]
1829	0.07560975609756097	0.34642960197833134	[0, 0, 0, 1, 0]
1830	0.4943181818181818	0.3366309374865885	[0, 0, 0, 1, 0]
1831	0.08313253012048193	0.31303313507579494	[0, 0, 0, 1, 0]
1832	0.046822742474916385	0.4674288947876964	[0, 0, 0, 1, 0]
1833	0.2095730918499353	0.36219788147010207	[0, 0, 0, 1, 0]
1834	0.15399239543726237	0.3697740514266709	[0, 0, 0, 1, 0]
1835	0.17379679144385027	0.39015886631217056	[0, 0, 0, 1, 0]
1836	0.1124546553808948	0.3645242433418058	[0, 0, 0, 1, 0]
1837	0.1673469387755102	0.33806260808625005	[0, 0, 0, 1, 0]
